dataset,algorithm,avg,max,min,recall,ivf_nprobe,epsilon,knn,n_queries,selectivity,num_measure_runs,avg_all,max_all,min_all,false_pruning_rate
openai-1536-angular,pdx-adsampling,1.75395,2.1929,1.352,0.6487,24,2.1,10,1000,0.2,1,1.773,13.92,1.29,0
openai-1536-angular,pdx-adsampling,1.73096,2.16105,1.32671,0.646,22,2.1,10,1000,0.2,1,1.749,12.47,1.272,0
openai-1536-angular,pdx-adsampling,1.70925,2.13558,1.31852,0.6437,20,2.1,10,1000,0.2,1,1.728,13.55,1.271,0
openai-1536-angular,pdx-adsampling,1.6885,2.10114,1.27065,0.6414,18,2.1,10,1000,0.2,1,1.708,14.22,1.271,0
openai-1536-angular,pdx-adsampling,1.66402,2.07848,1.2565,0.6379,16,2.1,10,1000,0.2,1,1.682,12.37,1.256,0
openai-1536-angular,pdx-adsampling,1.63975,2.04772,1.23524,0.6339,14,2.1,10,1000,0.2,1,1.66,13.37,1.235,0
openai-1536-angular,pdx-adsampling,1.61516,2.01686,1.24282,0.6287,12,2.1,10,1000,0.2,1,1.637,14.24,1.243,0
openai-1536-angular,pdx-adsampling,1.58894,1.98606,1.22874,0.6215,10,2.1,10,1000,0.2,1,1.609,12.31,1.229,0
openai-1536-angular,pdx-adsampling,1.56229,1.94707,1.23624,0.6128,8,2.1,10,1000,0.2,1,1.584,13.46,1.236,0
openai-1536-angular,pdx-adsampling,1.53406,1.90907,1.21496,0.6025,6,2.1,10,1000,0.2,1,1.556,13.85,1.215,0
openai-1536-angular,pdx-adsampling,1.50173,1.8874,1.20164,0.5847,4,2.1,10,1000,0.2,1,1.522,12.34,1.202,0
openai-1536-angular,pdx-adsampling,1.45986,1.8368,1.17131,0.5452,2,2.1,10,1000,0.2,1,1.483,13.4,1.171,0
